Ensembl,D1,D2,D3,D4
ENSG00000277862,0,0,0,0
ENSG00000277863,0,0,0,0
ENSG00000277864,0,0,0,0
ENSG00000277865,0,0,0,0
ENSG00000277866,0,0,0,0
ENSG00000277867,0,0,0,0
ENSG00000277869,0,0,0,0
ENSG00000277870,3,0,0,0
ENSG00000277872,0,0,0,0
ENSG00000277873,4,3,16,6
ENSG00000277876,0,0,0,0
ENSG00000277878,0,0,0,0
ENSG00000277879,87,74,89,82
ENSG00000277880,0,0,0,0
ENSG00000277881,0,0,0,0
ENSG00000277882,0,0,0,0
ENSG00000277883,0,3,3,1
ENSG00000277887,0,0,0,0
ENSG00000277888,0,0,0,0
ENSG00000277889,0,0,0,0
ENSG00000277892,0,0,0,0
ENSG00000277893,0,0,0,7
ENSG00000277895,13,38,85,49
ENSG00000277899,0,0,0,0
ENSG00000277900,0,0,1,0
ENSG00000277901,1,0,0,0
ENSG00000277903,0,0,0,0
ENSG00000277904,0,0,0,0
ENSG00000277907,0,0,0,0
ENSG00000277911,0,0,0,0
ENSG00000277912,0,0,0,0
ENSG00000277913,0,0,0,0
ENSG00000277914,4,3,4,6
ENSG00000277916,0,0,0,0
ENSG00000277918,14,7,12,6
ENSG00000277919,0,0,0,0
ENSG00000277920,0,0,0,0
ENSG00000277922,0,0,1,0
ENSG00000277925,0,0,0,0
ENSG00000277930,0,0,0,0
ENSG00000277932,0,0,0,0
ENSG00000277935,0,0,0,0
ENSG00000277938,5,16,9,28
ENSG00000277941,0,0,0,0
ENSG00000277942,0,0,0,0
ENSG00000277945,0,0,0,0
ENSG00000277946,0,0,0,0
ENSG00000277947,0,0,0,0
ENSG00000277948,5,8,9,14
ENSG00000277950,0,0,0,1
ENSG00000277952,0,0,2,0
ENSG00000277954,8,8,28,11
ENSG00000277957,25,9,37,25
ENSG00000277958,15,1,1,14
ENSG00000277959,7,0,7,20
ENSG00000277965,0,0,0,0
ENSG00000277966,0,0,0,0
ENSG00000277967,0,0,0,0
ENSG00000277968,0,0,0,0
ENSG00000277969,0,0,0,0
ENSG00000277971,3,0,2,8
ENSG00000277972,0,0,0,1
ENSG00000277973,0,0,0,0
ENSG00000277975,0,0,0,0
ENSG00000277977,0,0,0,0
ENSG00000277978,0,0,0,1
ENSG00000277979,0,0,0,0
ENSG00000277981,0,0,0,0
ENSG00000277984,0,0,0,0
ENSG00000277985,0,0,0,0
ENSG00000277986,0,0,0,0
ENSG00000277987,0,0,0,0
ENSG00000277988,0,0,0,0
ENSG00000277991,0,0,0,0
ENSG00000277994,0,0,0,0
ENSG00000277997,0,0,0,0
ENSG00000277998,128,69,64,138
ENSG00000277999,8,13,11,8
ENSG00000278000,8,0,3,6
ENSG00000278001,0,0,1,4
ENSG00000278002,221,204,515,527
ENSG00000278004,0,0,0,0
ENSG00000278007,0,0,0,0
ENSG00000278008,0,0,0,0
ENSG00000278009,0,0,0,0
ENSG00000278010,0,0,0,0
ENSG00000278011,0,0,0,0
ENSG00000278012,0,0,0,0
ENSG00000278013,0,0,0,0
ENSG00000278017,4,8,28,23
ENSG00000278020,0,0,0,0
ENSG00000278022,26,62,60,127
ENSG00000278023,0,0,0,0
ENSG00000278026,0,0,0,0
ENSG00000278028,0,0,0,0
ENSG00000278030,114,81,257,1
ENSG00000278034,0,0,0,0
ENSG00000278035,0,0,0,0
ENSG00000278038,0,0,0,0
ENSG00000278039,0,0,0,0
ENSG00000278040,4,2,14,5
ENSG00000278041,0,1,0,0
ENSG00000278044,0,0,0,0
ENSG00000278045,0,0,0,0
ENSG00000278048,0,0,0,0
ENSG00000278050,0,0,0,0
ENSG00000278052,0,0,0,0
ENSG00000278053,391,128,180,465
ENSG00000278054,2,0,0,0
ENSG00000278055,0,0,0,0
ENSG00000278057,0,0,0,0
ENSG00000278058,19,11,29,17
ENSG00000278060,0,0,0,0
ENSG00000278068,0,0,0,0
ENSG00000278069,0,0,0,0
ENSG00000278071,0,0,0,0
ENSG00000278072,0,0,0,0
ENSG00000278073,0,0,0,0
ENSG00000278075,4,7,4,1
ENSG00000278077,0,0,1,0
ENSG00000278078,0,0,0,0
ENSG00000278080,0,0,0,0
ENSG00000278083,0,0,0,0
ENSG00000278084,0,0,0,0
ENSG00000278085,0,0,0,0
ENSG00000278089,0,0,0,0
ENSG00000278090,0,0,0,2
ENSG00000278095,0,0,2,0
ENSG00000278097,0,0,0,0
ENSG00000278098,0,0,0,0
ENSG00000278099,0,0,0,0
ENSG00000278100,0,0,0,0
ENSG00000278102,0,0,0,0
ENSG00000278103,0,0,0,0
ENSG00000278104,0,0,0,0
ENSG00000278106,0,0,0,0
ENSG00000278107,10,8,10,24
ENSG00000278108,0,0,0,0
ENSG00000278109,0,0,0,0
ENSG00000278110,0,0,0,0
ENSG00000278112,3,3,2,6
ENSG00000278113,0,0,0,0
ENSG00000278122,0,0,0,0
ENSG00000278123,0,0,0,0
ENSG00000278124,0,0,0,0
ENSG00000278126,56,58,111,82
ENSG00000278128,0,0,0,0
ENSG00000278129,601,618,995,986
ENSG00000278130,0,0,0,0
ENSG00000278131,0,0,0,0
ENSG00000278133,378,420,684,628
ENSG00000278134,1,0,1,0
ENSG00000278135,0,0,0,0
ENSG00000278138,0,0,0,0
ENSG00000278139,0,0,0,0
ENSG00000278143,0,0,0,0
ENSG00000278144,0,0,0,0
ENSG00000278146,0,0,0,0
ENSG00000278147,2,0,12,0
ENSG00000278151,0,0,0,0
ENSG00000278153,0,0,2,2
ENSG00000278156,38,36,110,110
ENSG00000278158,0,0,0,0
ENSG00000278159,0,0,0,0
ENSG00000278160,0,0,0,0
ENSG00000278171,0,0,1,8
ENSG00000278172,0,0,0,0
ENSG00000278175,32,17,48,41
ENSG00000278177,0,0,0,0
ENSG00000278180,0,0,0,0
ENSG00000278181,0,0,0,0
ENSG00000278182,0,0,0,0
ENSG00000278184,0,0,0,0
ENSG00000278188,0,0,0,0
ENSG00000278189,0,0,0,0
ENSG00000278192,0,0,0,0
ENSG00000278193,0,0,0,0
ENSG00000278195,356,224,283,614
ENSG00000278196,0,1,2,0
ENSG00000278197,0,0,0,0
ENSG00000278200,3,0,2,0
ENSG00000278202,14,0,0,2
ENSG00000278204,0,0,0,0
ENSG00000278205,0,0,0,0
ENSG00000278206,0,11,14,16
ENSG00000278212,0,0,0,0
ENSG00000278213,0,0,0,0
ENSG00000278214,0,0,0,1
ENSG00000278215,0,0,0,0
ENSG00000278217,0,0,0,0
ENSG00000278218,0,0,0,0
ENSG00000278221,0,0,0,0
ENSG00000278222,0,0,0,0
ENSG00000278223,0,0,0,0
ENSG00000278224,0,0,0,0
ENSG00000278226,0,0,0,0
ENSG00000278231,106,120,217,211
ENSG00000278233,0,0,0,0
ENSG00000278234,0,0,0,0
ENSG00000278236,5,1,6,13
ENSG00000278237,0,0,0,0
ENSG00000278238,169,170,250,193
ENSG00000278239,0,0,0,0
ENSG00000278242,0,0,0,0
ENSG00000278249,0,0,0,0
ENSG00000278250,1,0,5,13
ENSG00000278254,0,0,0,0
ENSG00000278255,0,0,0,0
ENSG00000278256,0,0,0,0
ENSG00000278259,0,0,1,3
ENSG00000278261,0,0,0,0
ENSG00000278263,0,0,0,0
ENSG00000278264,0,0,0,0
ENSG00000278265,0,0,0,0
ENSG00000278266,1,15,2,5
ENSG00000278267,0,0,0,0
ENSG00000278272,1098,585,1275,675
ENSG00000278273,2,4,2,14
ENSG00000278274,0,0,0,0
ENSG00000278275,0,0,0,0
ENSG00000278276,0,0,4,5
ENSG00000278278,0,0,0,0
ENSG00000278281,0,0,0,0
ENSG00000278283,0,0,0,0
ENSG00000278287,0,0,0,0
ENSG00000278289,0,0,0,0
ENSG00000278291,6,15,12,24
ENSG00000278292,0,2,0,0
ENSG00000278299,0,0,2,1
ENSG00000278301,0,0,0,0
ENSG00000278305,0,0,0,0
ENSG00000278311,137,80,153,134
ENSG00000278313,0,0,0,0
ENSG00000278317,0,0,0,0
ENSG00000278318,21,33,45,43
ENSG00000278319,0,0,0,0
ENSG00000278324,0,0,0,0
ENSG00000278328,0,0,0,0
ENSG00000278330,23,2,30,18
ENSG00000278331,0,0,0,0
ENSG00000278332,0,0,0,0
ENSG00000278333,0,0,0,0
ENSG00000278334,0,0,0,0
ENSG00000278337,0,0,0,0
ENSG00000278338,13,13,55,19
ENSG00000278340,0,0,0,0
ENSG00000278341,7,17,13,3
ENSG00000278342,0,0,0,0
ENSG00000278343,0,0,0,0
ENSG00000278344,2,6,0,4
ENSG00000278346,0,3,0,0
ENSG00000278348,0,0,0,0
ENSG00000278349,0,0,0,0
ENSG00000278351,0,0,0,0
ENSG00000278356,35,35,66,56
ENSG00000278358,0,0,0,0
ENSG00000278359,0,0,0,0
ENSG00000278367,0,0,1,3
ENSG00000278370,1,0,0,0
ENSG00000278374,1,0,0,0
ENSG00000278376,104,63,315,243
ENSG00000278381,0,0,0,0
ENSG00000278382,0,0,0,0
ENSG00000278383,2,4,14,7
ENSG00000278385,11,3,4,6
ENSG00000278388,0,0,0,0
ENSG00000278389,0,0,0,0
ENSG00000278390,22,20,19,30
ENSG00000278391,0,0,0,0
ENSG00000278395,0,0,0,0
ENSG00000278396,0,0,0,0
ENSG00000278399,0,0,0,5
ENSG00000278400,0,0,0,0
ENSG00000278404,0,0,0,0
ENSG00000278406,0,0,0,0
ENSG00000278408,0,0,0,0
ENSG00000278410,0,0,0,0
ENSG00000278412,0,0,0,0
ENSG00000278413,0,0,0,0
ENSG00000278416,25,2,10,24
ENSG00000278418,0,0,0,0
ENSG00000278419,1,0,4,0
ENSG00000278420,0,0,0,0
ENSG00000278421,0,0,0,0
ENSG00000278422,0,0,0,0
ENSG00000278424,0,0,0,0
ENSG00000278428,0,0,0,0
ENSG00000278431,3,0,0,1
ENSG00000278433,0,0,0,0
ENSG00000278434,43,53,113,180
ENSG00000278438,0,0,0,0
ENSG00000278441,0,0,0,0
ENSG00000278445,0,4,0,0
ENSG00000278446,0,0,0,0
ENSG00000278447,0,0,0,0
ENSG00000278449,0,0,0,2
ENSG00000278454,0,0,0,0
ENSG00000278455,0,0,0,0
ENSG00000278456,0,0,0,0
ENSG00000278459,0,0,0,0
ENSG00000278462,0,0,0,0
ENSG00000278463,1176,805,1551,1314
ENSG00000278464,0,0,0,0
ENSG00000278465,0,0,0,0
ENSG00000278467,51,43,95,134
ENSG00000278469,0,0,2,0
ENSG00000278472,0,7,6,2
ENSG00000278473,0,0,0,0
ENSG00000278475,0,5,10,18
ENSG00000278477,0,0,0,0
ENSG00000278478,0,0,0,0
ENSG00000278480,0,0,0,0
ENSG00000278482,0,0,0,0
ENSG00000278483,0,0,0,0
ENSG00000278484,0,0,0,0
ENSG00000278485,0,0,0,0
ENSG00000278486,0,0,0,0
ENSG00000278487,0,0,0,0
ENSG00000278492,0,0,0,0
ENSG00000278493,72,83,48,68
ENSG00000278496,0,0,0,0
ENSG00000278497,0,0,0,0
ENSG00000278498,1,0,0,9
ENSG00000278499,0,0,0,0
ENSG00000278500,0,0,0,0
ENSG00000278502,0,0,0,0
ENSG00000278505,0,0,0,0
ENSG00000278513,0,0,0,0
ENSG00000278514,8,13,11,24
ENSG00000278517,0,0,0,0
ENSG00000278518,0,0,0,1
ENSG00000278520,1,0,0,1
ENSG00000278522,0,0,0,0
ENSG00000278523,0,0,0,0
ENSG00000278524,0,0,0,0
ENSG00000278525,0,0,0,0
ENSG00000278526,0,0,0,0
ENSG00000278527,0,0,0,0
ENSG00000278528,0,0,0,0
ENSG00000278529,0,0,0,0
ENSG00000278530,18,12,45,40
ENSG00000278531,0,0,0,0
ENSG00000278532,0,0,0,0
ENSG00000278535,2,0,6,4
ENSG00000278537,0,0,0,0
ENSG00000278540,70,31,155,130
ENSG00000278541,0,0,0,0
ENSG00000278543,0,0,0,0
ENSG00000278546,0,0,0,0
ENSG00000278549,0,0,0,0
ENSG00000278551,0,0,0,0
ENSG00000278552,0,0,0,0
ENSG00000278554,0,0,0,0
ENSG00000278558,5,5,5,54
ENSG00000278561,0,7,1,11
ENSG00000278569,0,0,0,0
ENSG00000278570,0,0,0,0
ENSG00000278571,0,0,0,0
ENSG00000278572,6,0,0,4
ENSG00000278576,38,35,46,44
ENSG00000278577,0,0,0,0
ENSG00000278580,0,0,0,0
ENSG00000278581,0,0,0,0
ENSG00000278582,0,0,0,0
ENSG00000278585,0,0,0,0
ENSG00000278586,0,0,0,0
ENSG00000278587,0,0,0,0
ENSG00000278588,2690,2111,4638,2846
ENSG00000278589,0,0,0,0
ENSG00000278590,4,0,6,2
ENSG00000278591,0,0,0,0
ENSG00000278592,0,0,0,0
ENSG00000278593,0,0,0,0
ENSG00000278594,4,6,19,4
ENSG00000278595,1,2,12,1
ENSG00000278596,0,0,0,0
ENSG00000278598,0,0,0,0
ENSG00000278599,5,0,0,14
ENSG00000278600,472,442,624,664
ENSG00000278601,52,116,133,140
ENSG00000278602,0,0,0,0
ENSG00000278603,0,0,0,0
ENSG00000278604,0,0,0,0
ENSG00000278607,6,5,5,8
ENSG00000278610,0,0,0,0
ENSG00000278611,21,15,23,7
ENSG00000278615,70,41,101,112
ENSG00000278616,0,0,0,0
ENSG00000278617,0,0,0,0
ENSG00000278618,0,0,0,0
ENSG00000278619,10,2,0,17
ENSG00000278621,0,5,1,3
ENSG00000278626,0,0,0,0
ENSG00000278627,20,8,10,25
ENSG00000278630,0,0,0,0
ENSG00000278631,0,0,0,0
ENSG00000278635,0,0,0,0
ENSG00000278636,0,0,2,0
ENSG00000278637,740,805,1232,1026
ENSG00000278638,0,0,0,0
ENSG00000278640,0,0,0,0
ENSG00000278641,0,0,0,0
ENSG00000278642,0,0,0,0
ENSG00000278643,0,0,0,0
ENSG00000278646,0,0,0,0
ENSG00000278647,0,0,0,0
ENSG00000278650,0,0,0,0
ENSG00000278654,2,3,3,1
ENSG00000278655,0,0,0,0
ENSG00000278657,0,0,0,0
ENSG00000278658,0,0,0,0
ENSG00000278661,0,0,0,0
ENSG00000278662,0,3,0,0
ENSG00000278664,0,0,0,0
ENSG00000278665,0,0,0,0
ENSG00000278667,0,0,0,1
ENSG00000278668,8,6,10,4
ENSG00000278672,0,0,0,0
ENSG00000278674,0,0,0,0
ENSG00000278677,410,394,806,457
ENSG00000278678,0,0,0,0
ENSG00000278681,0,0,0,0
ENSG00000278683,0,0,0,0
ENSG00000278684,0,0,0,0
ENSG00000278685,0,1,2,0
ENSG00000278687,0,0,0,0
ENSG00000278690,0,0,0,0
ENSG00000278694,0,0,0,0
ENSG00000278696,0,0,0,0
ENSG00000278698,0,0,0,0
ENSG00000278700,5,11,15,10
ENSG00000278701,2,4,0,0
ENSG00000278702,0,0,0,0
ENSG00000278703,0,0,0,0
ENSG00000278705,5390,5637,8224,7316
ENSG00000278708,0,0,0,0
ENSG00000278709,28,39,144,158
ENSG00000278713,0,0,0,0
ENSG00000278715,0,0,0,0
ENSG00000278716,0,0,0,0
ENSG00000278719,0,0,2,2
ENSG00000278720,0,0,0,0
ENSG00000278722,0,0,0,0
ENSG00000278724,0,0,0,0
ENSG00000278725,0,0,0,0
ENSG00000278727,3,5,0,0
ENSG00000278730,1732,1544,1983,2725
ENSG00000278732,0,0,3,2
ENSG00000278733,16,13,4,12
ENSG00000278734,0,0,0,0
ENSG00000278735,0,0,0,0
ENSG00000278736,0,0,0,0
ENSG00000278737,6,0,0,0
ENSG00000278739,0,0,0,0
ENSG00000278740,36,27,88,64
ENSG00000278743,204,151,490,448
ENSG00000278744,0,0,0,0
ENSG00000278745,0,0,0,0
ENSG00000278746,3,0,0,0
ENSG00000278752,0,0,0,0
ENSG00000278754,0,0,0,0
ENSG00000278756,0,0,0,0
ENSG00000278757,0,0,0,0
ENSG00000278761,0,0,0,0
ENSG00000278763,0,0,3,0
ENSG00000278764,0,0,0,0
ENSG00000278765,0,0,1,12
ENSG00000278766,0,0,0,0
ENSG00000278768,73,89,138,187
ENSG00000278769,5,5,6,2
ENSG00000278770,0,0,0,0
ENSG00000278771,10937,6185,13495,8652
ENSG00000278773,0,0,0,0
ENSG00000278774,0,0,0,0
ENSG00000278775,0,0,0,0
ENSG00000278778,0,0,0,0
ENSG00000278783,0,0,0,0
ENSG00000278784,206,139,234,213
ENSG00000278785,0,0,0,0
ENSG00000278790,0,0,0,0
ENSG00000278791,0,0,0,0
ENSG00000278794,0,0,0,0
ENSG00000278797,0,0,0,0
ENSG00000278799,0,0,0,0
ENSG00000278802,0,0,0,0
ENSG00000278803,0,0,0,0
ENSG00000278807,0,0,0,0
ENSG00000278811,0,0,0,0
ENSG00000278813,0,0,0,0
ENSG00000278815,0,0,0,0
ENSG00000278816,0,2,0,2
ENSG00000278818,17,11,27,36
ENSG00000278819,0,0,0,0
ENSG00000278822,0,0,0,0
ENSG00000278824,0,0,0,0
ENSG00000278825,0,0,0,0
ENSG00000278828,9410,5821,10143,6281
ENSG00000278829,202,199,506,374
ENSG00000278830,0,0,0,0
ENSG00000278831,19,1,3,23
ENSG00000278834,66,58,202,162
ENSG00000278837,0,0,0,0
ENSG00000278838,0,0,0,0
ENSG00000278840,0,0,1,0
ENSG00000278842,0,0,0,0
ENSG00000278845,91,14,5,88
ENSG00000278847,35,9,30,17
ENSG00000278848,0,0,0,0
ENSG00000278849,0,0,0,0
ENSG00000278851,0,0,0,0
ENSG00000278852,0,0,0,0
ENSG00000278854,0,0,0,0
ENSG00000278857,0,0,0,0
ENSG00000278859,0,0,0,0
ENSG00000278860,0,0,0,0
ENSG00000278861,3,0,8,12
ENSG00000278862,0,0,0,0
ENSG00000278863,31,8,17,28
ENSG00000278864,143,93,216,344
ENSG00000278865,0,0,0,0
ENSG00000278866,4,0,0,4
ENSG00000278867,32,43,48,62
ENSG00000278869,20,23,41,55
ENSG00000278870,0,0,0,0
ENSG00000278872,0,0,0,0
ENSG00000278873,15,8,39,29
ENSG00000278874,0,0,0,0
ENSG00000278875,0,0,0,5
ENSG00000278876,17,13,32,22
ENSG00000278877,0,0,0,0
ENSG00000278878,0,0,0,0
ENSG00000278879,117,113,61,69
ENSG00000278880,0,0,0,0
ENSG00000278881,0,0,0,0
ENSG00000278884,0,0,0,0
ENSG00000278885,0,0,0,0
ENSG00000278886,0,0,0,0
ENSG00000278887,0,0,0,0
ENSG00000278889,0,0,0,0
ENSG00000278890,0,0,0,0
ENSG00000278891,0,0,0,0
ENSG00000278892,0,0,0,0
ENSG00000278893,0,0,0,0
ENSG00000278894,0,0,0,0
ENSG00000278895,0,0,0,0
ENSG00000278896,20,42,32,78
ENSG00000278897,70,73,195,222
ENSG00000278898,0,0,0,0
ENSG00000278899,17,16,53,42
ENSG00000278900,0,3,0,0
ENSG00000278901,0,0,0,0
ENSG00000278902,0,0,0,2
ENSG00000278903,0,0,1,0
ENSG00000278905,0,0,0,0
ENSG00000278907,0,0,0,0
ENSG00000278908,0,0,0,0
ENSG00000278909,54,91,145,155
ENSG00000278910,0,0,0,0
ENSG00000278911,0,0,0,0
ENSG00000278912,0,0,0,0
ENSG00000278913,0,0,0,0
ENSG00000278914,0,0,0,0
ENSG00000278915,0,0,0,0
ENSG00000278916,21,23,96,42
ENSG00000278917,3,0,0,1
ENSG00000278918,0,1,0,0
ENSG00000278920,0,0,0,0
ENSG00000278921,3,1,0,0
ENSG00000278922,9,1,11,13
ENSG00000278923,0,0,0,0
ENSG00000278924,0,0,1,0
ENSG00000278925,0,0,0,0
ENSG00000278926,0,0,0,0
ENSG00000278927,0,0,0,0
ENSG00000278928,0,0,0,0
ENSG00000278929,0,0,0,0
ENSG00000278931,0,0,4,1
ENSG00000278932,4,0,1,3
ENSG00000278933,0,0,0,0
ENSG00000278934,0,0,0,0
ENSG00000278935,0,0,0,0
ENSG00000278936,0,0,0,0
ENSG00000278941,2,0,5,5
ENSG00000278942,15,0,1,15
ENSG00000278943,0,1,0,2
ENSG00000278944,0,0,0,0
ENSG00000278945,0,0,0,0
ENSG00000278946,0,0,0,0
ENSG00000278948,192,171,196,214
ENSG00000278949,52,48,87,123
ENSG00000278950,0,0,0,0
ENSG00000278952,8,10,9,10
ENSG00000278953,0,0,0,0
ENSG00000278954,23,6,50,28
ENSG00000278955,0,0,0,0
ENSG00000278957,0,0,0,0
ENSG00000278958,0,0,0,0
ENSG00000278959,3,15,4,0
ENSG00000278960,0,0,0,0
ENSG00000278961,0,0,0,0
ENSG00000278962,87,131,122,154
ENSG00000278963,281,359,439,439
ENSG00000278964,0,0,0,0
ENSG00000278965,19,45,86,150
ENSG00000278966,0,0,0,1
ENSG00000278967,0,0,0,0
ENSG00000278969,4,9,18,1
ENSG00000278970,708,609,1117,1134
ENSG00000278971,0,0,2,0
ENSG00000278972,6,14,6,10
ENSG00000278973,0,0,0,0
ENSG00000278974,4,10,0,8
ENSG00000278975,0,0,0,0
ENSG00000278977,0,0,0,0
ENSG00000278978,20,8,12,8
ENSG00000278979,4,0,8,16
ENSG00000278980,0,0,0,0
ENSG00000278981,0,0,0,0
ENSG00000278982,1,5,20,9
ENSG00000278983,0,1,6,1
ENSG00000278985,65,111,88,123
ENSG00000278986,27,31,43,81
ENSG00000278987,23,15,53,81
ENSG00000278988,0,0,0,0
ENSG00000278989,6,27,9,34
ENSG00000278990,0,0,1,4
ENSG00000278991,59,79,71,89
ENSG00000278992,0,0,0,0
ENSG00000278993,53,53,69,56
ENSG00000278994,0,0,0,0
ENSG00000278995,0,0,0,0
ENSG00000278996,0,0,2,0
ENSG00000278997,63,36,92,90
ENSG00000278998,0,0,0,0
ENSG00000278999,0,0,0,0
ENSG00000279000,0,0,0,0
ENSG00000279001,0,0,0,0
ENSG00000279002,0,0,0,0
ENSG00000279004,0,0,0,0
ENSG00000279005,0,0,0,0
ENSG00000279006,0,0,0,0
ENSG00000279009,0,0,0,0
ENSG00000279011,0,0,0,0
ENSG00000279012,0,0,2,0
ENSG00000279013,0,0,0,0
ENSG00000279014,0,0,0,0
ENSG00000279015,0,0,0,0
ENSG00000279016,0,0,0,0
ENSG00000279017,3,6,0,3
ENSG00000279019,4,0,6,0
ENSG00000279020,0,2,4,7
ENSG00000279021,0,0,0,1
ENSG00000279022,4,4,5,14
ENSG00000279023,0,0,0,0
ENSG00000279024,0,17,28,21
ENSG00000279025,0,3,1,11
ENSG00000279026,10,11,38,40
ENSG00000279028,0,0,0,0
ENSG00000279029,0,0,0,0
ENSG00000279030,0,0,0,0
ENSG00000279031,12,9,18,23
ENSG00000279032,0,0,0,0
ENSG00000279033,0,0,0,0
ENSG00000279034,0,0,0,0
ENSG00000279035,11,11,12,8
ENSG00000279036,2,0,0,0
ENSG00000279039,2,8,4,2
ENSG00000279040,0,0,0,0
ENSG00000279041,0,0,0,0
ENSG00000279042,0,0,0,0
ENSG00000279043,0,0,0,3
ENSG00000279044,1,0,0,1
ENSG00000279045,0,0,0,0
ENSG00000279046,0,0,0,0
ENSG00000279047,0,0,0,0
ENSG00000279048,98,151,131,52
ENSG00000279049,0,0,0,0
ENSG00000279050,5,5,2,13
ENSG00000279051,0,0,0,0
ENSG00000279056,0,0,0,0
ENSG00000279057,4,4,6,6
ENSG00000279058,28,25,13,29
ENSG00000279059,52,72,120,82
ENSG00000279061,0,0,0,0
ENSG00000279062,0,0,0,0
ENSG00000279063,0,0,0,0
ENSG00000279064,0,0,0,0
ENSG00000279065,0,0,0,0
ENSG00000279066,19,3,13,12
ENSG00000279067,0,0,0,0
ENSG00000279068,0,0,0,0
ENSG00000279069,29,23,73,44
ENSG00000279070,8,37,8,11
ENSG00000279071,0,0,0,0
ENSG00000279072,0,0,0,0
ENSG00000279073,0,0,0,0
ENSG00000279074,5,4,2,1
ENSG00000279075,7,3,15,18
ENSG00000279076,0,0,0,0
ENSG00000279077,60,68,100,165
ENSG00000279078,64,81,77,114
ENSG00000279080,7,0,12,0
ENSG00000279081,35,14,17,26
ENSG00000279082,9,13,73,47
ENSG00000279083,0,0,0,0
ENSG00000279085,0,0,0,0
ENSG00000279086,376,270,897,416
ENSG00000279087,0,0,0,0
ENSG00000279088,366,366,552,441
ENSG00000279089,170,222,392,294
ENSG00000279090,0,0,0,0
ENSG00000279091,0,0,0,0
ENSG00000279092,72,42,33,118
ENSG00000279093,0,0,0,0
ENSG00000279094,0,0,0,0
ENSG00000279095,6,4,17,15
ENSG00000279096,0,0,0,0
ENSG00000279097,0,0,0,0
ENSG00000279098,10,25,13,10
ENSG00000279099,0,0,0,0
ENSG00000279100,0,0,0,0
ENSG00000279103,0,10,3,5
ENSG00000279104,0,0,0,0
ENSG00000279106,4,27,10,26
ENSG00000279107,11,4,13,20
ENSG00000279108,2,6,16,13
ENSG00000279110,4,5,2,18
ENSG00000279111,0,0,0,0
ENSG00000279113,0,0,0,0
ENSG00000279114,0,3,11,17
ENSG00000279115,0,0,0,0
ENSG00000279116,0,0,0,0
ENSG00000279117,914,634,1454,1341
ENSG00000279118,11,6,4,2
ENSG00000279119,0,0,0,0
ENSG00000279120,0,0,0,0
ENSG00000279121,0,0,0,0
ENSG00000279122,8,16,55,69
ENSG00000279123,0,0,0,0
ENSG00000279124,0,0,0,0
ENSG00000279125,0,0,0,0
ENSG00000279127,0,0,0,0
ENSG00000279128,0,0,0,0
ENSG00000279129,0,0,0,0
ENSG00000279130,0,6,1,16
ENSG00000279133,208,167,191,208
ENSG00000279134,0,0,0,0
ENSG00000279135,3,0,2,0
ENSG00000279136,0,0,0,0
ENSG00000279137,25,6,9,10
ENSG00000279138,0,0,9,1
ENSG00000279139,0,0,0,0
ENSG00000279140,3,5,13,18
ENSG00000279141,10,0,10,18
ENSG00000279142,0,0,0,0
ENSG00000279143,0,0,0,0
ENSG00000279144,11,2,14,17
ENSG00000279145,318,394,672,597
ENSG00000279146,0,0,0,0
ENSG00000279147,0,2,0,1
ENSG00000279148,4,1,18,12
ENSG00000279149,1,0,0,0
ENSG00000279151,0,0,0,0
ENSG00000279152,0,0,2,0
ENSG00000279153,0,0,0,0
ENSG00000279154,0,0,0,1
ENSG00000279155,40,47,230,191
ENSG00000279156,0,0,0,0
ENSG00000279157,0,0,0,0
ENSG00000279159,19,3,13,4
ENSG00000279160,0,0,0,0
ENSG00000279161,7,1,61,43
ENSG00000279162,18,11,37,40
ENSG00000279163,0,0,0,0
ENSG00000279164,1,1,17,5
ENSG00000279165,0,0,0,0
ENSG00000279166,1098,982,1285,1015
ENSG00000279167,0,0,0,0
ENSG00000279168,3,2,6,10
ENSG00000279169,0,0,0,0
ENSG00000279170,2,3,6,1
ENSG00000279171,0,0,0,0
ENSG00000279172,0,0,1,0
ENSG00000279173,0,0,0,0
ENSG00000279174,0,0,0,0
ENSG00000279175,11,19,14,37
ENSG00000279176,43,34,21,32
ENSG00000279177,0,0,0,0
ENSG00000279179,1,9,23,19
ENSG00000279180,0,0,0,0
ENSG00000279181,0,7,2,0
ENSG00000279182,7,6,9,7
ENSG00000279186,0,0,0,0
ENSG00000279187,1,4,14,2
ENSG00000279189,0,0,0,0
ENSG00000279190,0,0,0,0
ENSG00000279191,9,4,9,17
ENSG00000279192,1270,2294,3096,2524
ENSG00000279193,0,0,0,0
ENSG00000279196,0,0,1,14
ENSG00000279197,0,0,4,0
ENSG00000279198,5,15,44,59
ENSG00000279199,0,1,12,7
ENSG00000279200,0,0,0,0
ENSG00000279201,0,0,0,0
ENSG00000279202,14,7,35,50
ENSG00000279203,14,29,18,31
ENSG00000279204,0,0,0,0
ENSG00000279205,1,0,0,0
ENSG00000279206,0,0,0,1
ENSG00000279207,677,430,998,929
ENSG00000279208,1,1,8,0
ENSG00000279209,0,0,0,0
ENSG00000279211,0,0,0,0
ENSG00000279212,30,52,31,17
ENSG00000279213,0,0,0,0
ENSG00000279214,0,0,0,0
ENSG00000279217,0,0,0,2
ENSG00000279218,0,0,0,0
ENSG00000279220,0,0,0,0
