Geneid,module,Ensembl,gene_symbol,gene_type
ENSG00000306377.1,Module 2,ENSG00000306377,ENSG00000306377,lncRNA
ENSG00000254910.2,Module 2,ENSG00000254910,ENSG00000254910,lncRNA
ENSG00000090534.22,Module 4,ENSG00000090534,THPO,protein_coding
ENSG00000238164.7,Module 2,ENSG00000238164,TNFRSF14-AS1,lncRNA
ENSG00000224027.2,Module 4,ENSG00000224027,ENSG00000224027,lncRNA
ENSG00000295619.1,Module 2,ENSG00000295619,ENSG00000295619,lncRNA
ENSG00000308382.1,Module 2,ENSG00000308382,ENSG00000308382,lncRNA
ENSG00000196074.14,Module 1,ENSG00000196074,SYCP2,protein_coding
ENSG00000232810.6,Module 2,ENSG00000232810,TNF,protein_coding
ENSG00000082293.14,Module 4,ENSG00000082293,COL19A1,protein_coding
ENSG00000256576.4,Module 2,ENSG00000256576,LINC02361,lncRNA
ENSG00000105479.18,Module 5,ENSG00000105479,ODAD1,protein_coding
ENSG00000115657.16,Module 2,ENSG00000115657,ABCB6,protein_coding
ENSG00000172889.18,Module 1,ENSG00000172889,EGFL7,protein_coding
ENSG00000234535.2,Module 2,ENSG00000234535,ENSG00000234535,lncRNA
ENSG00000294531.1,Module 4,ENSG00000294531,ENSG00000294531,lncRNA
ENSG00000258084.7,Module 2,ENSG00000258084,ENSG00000258084,lncRNA
ENSG00000214929.4,Module 2,ENSG00000214929,SPATA31D1,protein_coding
ENSG00000296294.1,Module 2,ENSG00000296294,ENSG00000296294,lncRNA
ENSG00000232117.3,Module 4,ENSG00000232117,LINC00384,lncRNA
ENSG00000176125.7,Module 2,ENSG00000176125,UFSP1,protein_coding
ENSG00000118156.14,Module 2,ENSG00000118156,ZNF541,protein_coding
ENSG00000302203.1,Module 2,ENSG00000302203,ENSG00000302203,lncRNA
ENSG00000107611.17,Module 2,ENSG00000107611,CUBN,protein_coding
ENSG00000100867.17,Module 2,ENSG00000100867,DHRS2,protein_coding
ENSG00000293676.3,Module 4,ENSG00000293676,ENSG00000293676,lncRNA
ENSG00000100100.16,Module 5,ENSG00000100100,PIK3IP1,protein_coding
ENSG00000131242.20,Module 1,ENSG00000131242,RAB11FIP4,protein_coding
ENSG00000157617.19,Module 3,ENSG00000157617,C2CD2,protein_coding
ENSG00000184486.10,Module 6,ENSG00000184486,POU3F2,protein_coding
ENSG00000274276.6,Module 1,ENSG00000274276,ENSG00000274276,artifact
ENSG00000236039.4,Module 1,ENSG00000236039,LINC02889,lncRNA
ENSG00000300812.1,Module 4,ENSG00000300812,ENSG00000300812,lncRNA
ENSG00000197980.15,Module 3,ENSG00000197980,LEKR1,protein_coding
ENSG00000112273.7,Module 4,ENSG00000112273,HDGFL1,protein_coding
ENSG00000260805.4,Module 1,ENSG00000260805,ENSG00000260805,lncRNA
ENSG00000287558.2,Module 4,ENSG00000287558,ENSG00000287558,lncRNA
ENSG00000253632.2,Module 4,ENSG00000253632,ENSG00000253632,lncRNA
ENSG00000258168.7,Module 3,ENSG00000258168,PTPRB-AS1,lncRNA
ENSG00000116141.19,Module 2,ENSG00000116141,MARK1,protein_coding
ENSG00000286965.1,Module 2,ENSG00000286965,ENSG00000286965,lncRNA
ENSG00000247516.9,Module 3,ENSG00000247516,MIR4458HG,lncRNA
ENSG00000259134.8,Module 2,ENSG00000259134,LINC00924,lncRNA
ENSG00000163053.13,Module 4,ENSG00000163053,SLC16A14,protein_coding
ENSG00000085465.15,Module 3,ENSG00000085465,OVGP1,protein_coding
ENSG00000150394.16,Module 2,ENSG00000150394,CDH8,protein_coding
ENSG00000122694.18,Module 5,ENSG00000122694,GLIPR2,protein_coding
ENSG00000277332.4,Module 4,ENSG00000277332,ENSG00000277332,lncRNA
ENSG00000106070.22,Module 2,ENSG00000106070,GRB10,protein_coding
ENSG00000136689.21,Module 2,ENSG00000136689,IL1RN,protein_coding
ENSG00000178403.4,Module 4,ENSG00000178403,NEUROG2,protein_coding
ENSG00000288973.1,Module 2,ENSG00000288973,ENSG00000288973,lncRNA
ENSG00000293423.2,Module 2,ENSG00000293423,ABCA17P,lncRNA
ENSG00000198715.15,Module 2,ENSG00000198715,GLMP,protein_coding
ENSG00000296271.1,Module 2,ENSG00000296271,ENSG00000296271,lncRNA
ENSG00000068078.22,Module 1,ENSG00000068078,FGFR3,protein_coding
ENSG00000253394.7,Module 4,ENSG00000253394,LINC00534,lncRNA
ENSG00000181031.18,Module 2,ENSG00000181031,RPH3AL,protein_coding
ENSG00000113525.12,Module 2,ENSG00000113525,IL5,protein_coding
ENSG00000148488.18,Module 1,ENSG00000148488,ST8SIA6,protein_coding
ENSG00000293037.2,Module 4,ENSG00000293037,ENSG00000293037,lncRNA
ENSG00000233079.4,Module 2,ENSG00000233079,LINC01755,lncRNA
ENSG00000219665.8,Module 6,ENSG00000219665,ZNF433-AS1,lncRNA
ENSG00000221890.8,Module 3,ENSG00000221890,NPTXR,protein_coding
ENSG00000154479.14,Module 3,ENSG00000154479,CFAP210,protein_coding
ENSG00000248491.7,Module 4,ENSG00000248491,ENSG00000248491,lncRNA
ENSG00000173926.8,Module 5,ENSG00000173926,MARCHF3,protein_coding
ENSG00000182379.11,Module 3,ENSG00000182379,NXPH4,protein_coding
ENSG00000130755.15,Module 2,ENSG00000130755,GMFG,protein_coding
ENSG00000121297.9,Module 1,ENSG00000121297,TSHZ3,protein_coding
ENSG00000281406.4,Module 2,ENSG00000281406,BLACAT1,protein_coding
ENSG00000160229.15,Module 1,ENSG00000160229,ZNF66,protein_coding
ENSG00000302138.1,Module 1,ENSG00000302138,ENSG00000302138,lncRNA
ENSG00000247345.3,Module 2,ENSG00000247345,PDE4D-AS1,lncRNA
ENSG00000115607.12,Module 2,ENSG00000115607,IL18RAP,protein_coding
ENSG00000110665.14,Module 5,ENSG00000110665,C11orf21,protein_coding
ENSG00000160447.9,Module 3,ENSG00000160447,PKN3,protein_coding
ENSG00000125618.20,Module 6,ENSG00000125618,PAX8,protein_coding
ENSG00000139289.16,Module 4,ENSG00000139289,PHLDA1,protein_coding
ENSG00000105289.17,Module 5,ENSG00000105289,TJP3,protein_coding
ENSG00000240237.1,Module 4,ENSG00000240237,RPL21P78,processed_pseudogene
ENSG00000204110.8,Module 2,ENSG00000204110,LINC02520,lncRNA
ENSG00000185015.9,Module 4,ENSG00000185015,CA13,protein_coding
ENSG00000246465.2,Module 2,ENSG00000246465,ENSG00000246465,lncRNA
ENSG00000307900.1,Module 2,ENSG00000307900,ENSG00000307900,lncRNA
ENSG00000079691.21,Module 2,ENSG00000079691,CARMIL1,protein_coding
ENSG00000235109.10,Module 3,ENSG00000235109,ZSCAN31,protein_coding
ENSG00000146674.18,Module 2,ENSG00000146674,IGFBP3,protein_coding
ENSG00000258601.1,Module 2,ENSG00000258601,ENSG00000258601,lncRNA
ENSG00000137821.14,Module 6,ENSG00000137821,LRRC49,protein_coding
ENSG00000253519.2,Module 2,ENSG00000253519,ENSG00000253519,lncRNA
ENSG00000197646.10,Module 2,ENSG00000197646,PDCD1LG2,protein_coding
ENSG00000167232.16,Module 6,ENSG00000167232,ZNF91,protein_coding
ENSG00000108813.12,Module 2,ENSG00000108813,DLX4,protein_coding
ENSG00000006453.16,Module 3,ENSG00000006453,BAIAP2L1,protein_coding
ENSG00000171234.16,Module 4,ENSG00000171234,UGT2B7,protein_coding
ENSG00000141404.18,Module 1,ENSG00000141404,GNAL,protein_coding
ENSG00000152433.17,Module 3,ENSG00000152433,ZNF547,protein_coding
ENSG00000214274.12,Module 2,ENSG00000214274,ANG,protein_coding
ENSG00000204611.9,Module 1,ENSG00000204611,ZNF616,protein_coding
ENSG00000152952.16,Module 6,ENSG00000152952,PLOD2,protein_coding
ENSG00000152315.7,Module 5,ENSG00000152315,KCNK13,protein_coding
ENSG00000164651.19,Module 6,ENSG00000164651,SP8,protein_coding
ENSG00000223466.3,Module 2,ENSG00000223466,LINC01825,lncRNA
ENSG00000261512.3,Module 2,ENSG00000261512,ENSG00000261512,lncRNA
ENSG00000179639.12,Module 2,ENSG00000179639,FCER1A,protein_coding
ENSG00000274512.8,Module 6,ENSG00000274512,TBC1D3L,protein_coding
ENSG00000152778.10,Module 1,ENSG00000152778,IFIT5,protein_coding
ENSG00000286034.2,Module 2,ENSG00000286034,ENSG00000286034,lncRNA
ENSG00000102934.12,Module 3,ENSG00000102934,PLLP,protein_coding
ENSG00000172345.16,Module 2,ENSG00000172345,STARD5,protein_coding
ENSG00000249917.4,Module 2,ENSG00000249917,LINC00536,lncRNA
ENSG00000137393.12,Module 2,ENSG00000137393,RNF144B,protein_coding
ENSG00000290846.2,Module 1,ENSG00000290846,ENSG00000290846,lncRNA
ENSG00000148082.11,Module 2,ENSG00000148082,SHC3,protein_coding
ENSG00000289089.2,Module 3,ENSG00000289089,ENSG00000289089,lncRNA
ENSG00000186810.9,Module 5,ENSG00000186810,CXCR3,protein_coding
ENSG00000137731.16,Module 2,ENSG00000137731,FXYD2,protein_coding
ENSG00000215241.5,Module 6,ENSG00000215241,LINC02449,lncRNA
ENSG00000299609.1,Module 5,ENSG00000299609,ENSG00000299609,lncRNA
ENSG00000180855.16,Module 3,ENSG00000180855,ZNF443,protein_coding
ENSG00000143994.16,Module 2,ENSG00000143994,ABHD1,protein_coding
ENSG00000290615.2,Module 4,ENSG00000290615,RAB6C-AS1,lncRNA
ENSG00000174938.17,Module 2,ENSG00000174938,SEZ6L2,protein_coding
ENSG00000301499.1,Module 4,ENSG00000301499,ENSG00000301499,lncRNA
ENSG00000289405.3,Module 5,ENSG00000289405,ENSG00000289405,lncRNA
ENSG00000139998.18,Module 3,ENSG00000139998,RAB15,protein_coding
ENSG00000283125.1,Module 2,ENSG00000283125,ENSG00000283125,lncRNA
ENSG00000187626.11,Module 3,ENSG00000187626,ZKSCAN4,protein_coding
ENSG00000205959.4,Module 2,ENSG00000205959,ENSG00000205959,lncRNA
ENSG00000286058.3,Module 2,ENSG00000286058,ENSG00000286058,lncRNA
ENSG00000114670.16,Module 6,ENSG00000114670,NEK11,protein_coding
ENSG00000145063.16,Module 4,ENSG00000145063,ENSG00000145063,lncRNA
ENSG00000306071.1,Module 4,ENSG00000306071,ENSG00000306071,lncRNA
ENSG00000108679.15,Module 5,ENSG00000108679,LGALS3BP,protein_coding
ENSG00000236266.2,Module 4,ENSG00000236266,ENSG00000236266,lncRNA
ENSG00000236975.3,Module 2,ENSG00000236975,LINC02814,lncRNA
ENSG00000196372.15,Module 3,ENSG00000196372,ASB13,protein_coding
ENSG00000287210.2,Module 2,ENSG00000287210,ENSG00000287210,lncRNA
ENSG00000288738.2,Module 2,ENSG00000288738,ENSG00000288738,lncRNA
ENSG00000265751.2,Module 2,ENSG00000265751,GREB1L-AS1,lncRNA
ENSG00000296848.1,Module 3,ENSG00000296848,ENSG00000296848,lncRNA
ENSG00000140297.15,Module 2,ENSG00000140297,GCNT3,protein_coding
ENSG00000174137.15,Module 4,ENSG00000174137,FAM53A,protein_coding
ENSG00000077984.8,Module 5,ENSG00000077984,CST7,protein_coding
ENSG00000226250.3,Module 2,ENSG00000226250,LINC00408,lncRNA
ENSG00000245281.10,Module 4,ENSG00000245281,ASAH1-AS1,lncRNA
ENSG00000104059.7,Module 2,ENSG00000104059,ENTREP2,protein_coding
ENSG00000233429.9,Module 1,ENSG00000233429,HOTAIRM1,lncRNA
ENSG00000128011.7,Module 2,ENSG00000128011,LRFN1,protein_coding
ENSG00000233355.8,Module 5,ENSG00000233355,CHRM3-AS2,lncRNA
ENSG00000298671.1,Module 2,ENSG00000298671,ENSG00000298671,lncRNA
ENSG00000249509.2,Module 3,ENSG00000249509,NEUROG2-AS1,lncRNA
ENSG00000156052.13,Module 3,ENSG00000156052,GNAQ,protein_coding
ENSG00000231806.5,Module 2,ENSG00000231806,PCAT7,lncRNA
ENSG00000164683.20,Module 2,ENSG00000164683,HEY1,protein_coding
ENSG00000248099.4,Module 2,ENSG00000248099,INSL3,protein_coding
ENSG00000294661.1,Module 4,ENSG00000294661,ENSG00000294661,lncRNA
ENSG00000294609.1,Module 4,ENSG00000294609,ENSG00000294609,lncRNA
ENSG00000138642.18,Module 3,ENSG00000138642,HERC6,protein_coding
ENSG00000203778.10,Module 6,ENSG00000203778,FAM229B,protein_coding
ENSG00000171659.18,Module 4,ENSG00000171659,GPR34,protein_coding
ENSG00000196440.13,Module 4,ENSG00000196440,ARMCX4,protein_coding
ENSG00000196387.12,Module 5,ENSG00000196387,ZNF140,protein_coding
ENSG00000268223.8,Module 1,ENSG00000268223,ARL14EPL,protein_coding
ENSG00000223850.2,Module 4,ENSG00000223850,MYCNUT,lncRNA
ENSG00000235034.8,Module 1,ENSG00000235034,C19orf81,protein_coding
ENSG00000250509.3,Module 2,ENSG00000250509,ENSG00000250509,lncRNA
ENSG00000289860.2,Module 4,ENSG00000289860,ENSG00000289860,lncRNA
ENSG00000143147.17,Module 6,ENSG00000143147,GPR161,protein_coding
ENSG00000230148.9,Module 4,ENSG00000230148,HOXB-AS1,lncRNA
ENSG00000286594.2,Module 1,ENSG00000286594,ENSG00000286594,lncRNA
ENSG00000288934.3,Module 2,ENSG00000288934,ENSG00000288934,lncRNA
ENSG00000006025.15,Module 5,ENSG00000006025,OSBPL7,protein_coding
ENSG00000109458.12,Module 6,ENSG00000109458,GAB1,protein_coding
ENSG00000147394.22,Module 2,ENSG00000147394,ZNF185,protein_coding
ENSG00000289915.2,Module 1,ENSG00000289915,ENSG00000289915,lncRNA
ENSG00000289952.2,Module 2,ENSG00000289952,ENSG00000289952,lncRNA
ENSG00000143153.16,Module 6,ENSG00000143153,ATP1B1,protein_coding
ENSG00000259675.5,Module 2,ENSG00000259675,ENSG00000259675,lncRNA
ENSG00000172748.16,Module 3,ENSG00000172748,ZNF596,protein_coding
ENSG00000273221.1,Module 2,ENSG00000273221,ENSG00000273221,lncRNA
ENSG00000224034.2,Module 4,ENSG00000224034,LINC02561,lncRNA
ENSG00000111077.20,Module 2,ENSG00000111077,TNS2,protein_coding
ENSG00000133020.4,Module 4,ENSG00000133020,MYH8,protein_coding
ENSG00000229931.4,Module 1,ENSG00000229931,ATXN1-AS1,lncRNA
ENSG00000125869.12,Module 4,ENSG00000125869,LAMP5,protein_coding
ENSG00000160460.18,Module 2,ENSG00000160460,SPTBN4,protein_coding
ENSG00000302396.1,Module 4,ENSG00000302396,ENSG00000302396,lncRNA
ENSG00000298971.1,Module 2,ENSG00000298971,ENSG00000298971,lncRNA
ENSG00000165118.16,Module 2,ENSG00000165118,QNG1,protein_coding
ENSG00000121753.13,Module 3,ENSG00000121753,ADGRB2,protein_coding
ENSG00000152439.14,Module 3,ENSG00000152439,ZNF773,protein_coding
ENSG00000110237.7,Module 1,ENSG00000110237,ARHGEF17,protein_coding
ENSG00000101883.8,Module 2,ENSG00000101883,RHOXF1,protein_coding
ENSG00000309127.1,Module 4,ENSG00000309127,ENSG00000309127,lncRNA
ENSG00000257042.2,Module 6,ENSG00000257042,ENSG00000257042,lncRNA
ENSG00000188856.6,Module 1,ENSG00000188856,RPSAP47,processed_pseudogene
ENSG00000067182.11,Module 2,ENSG00000067182,TNFRSF1A,protein_coding
ENSG00000175130.9,Module 5,ENSG00000175130,MARCKSL1,protein_coding
ENSG00000117148.10,Module 2,ENSG00000117148,ACTL8,protein_coding
ENSG00000128271.24,Module 2,ENSG00000128271,ADORA2A,protein_coding
ENSG00000138741.13,Module 4,ENSG00000138741,TRPC3,protein_coding
ENSG00000197933.15,Module 3,ENSG00000197933,ZNF823,protein_coding
ENSG00000177614.13,Module 2,ENSG00000177614,PGBD5,protein_coding
ENSG00000230882.1,Module 2,ENSG00000230882,ENSG00000230882,processed_pseudogene
ENSG00000230155.9,Module 2,ENSG00000230155,CEP250-AS1,lncRNA
ENSG00000186056.12,Module 1,ENSG00000186056,MATN1-AS1,lncRNA
ENSG00000276476.5,Module 2,ENSG00000276476,LINC00540,lncRNA
ENSG00000240498.10,Module 6,ENSG00000240498,CDKN2B-AS1,lncRNA
ENSG00000256771.7,Module 5,ENSG00000256771,ZNF253,protein_coding
ENSG00000169862.23,Module 1,ENSG00000169862,CTNND2,protein_coding
ENSG00000267481.1,Module 1,ENSG00000267481,ENSG00000267481,lncRNA
ENSG00000164303.13,Module 4,ENSG00000164303,ENPP6,protein_coding
ENSG00000109686.23,Module 2,ENSG00000109686,SH3D19,protein_coding
ENSG00000267041.7,Module 3,ENSG00000267041,ZNF850,protein_coding
ENSG00000203740.6,Module 4,ENSG00000203740,NTMT2,protein_coding
ENSG00000127074.17,Module 2,ENSG00000127074,RGS13,protein_coding
ENSG00000233725.8,Module 2,ENSG00000233725,NRAD1,lncRNA
ENSG00000221957.8,Module 2,ENSG00000221957,KIR2DS4,protein_coding
ENSG00000228203.9,Module 2,ENSG00000228203,GRASLND,lncRNA
ENSG00000177335.14,Module 6,ENSG00000177335,LY6S-AS1,lncRNA
ENSG00000101441.5,Module 2,ENSG00000101441,CST4,protein_coding
ENSG00000116833.16,Module 5,ENSG00000116833,NR5A2,protein_coding
ENSG00000169715.16,Module 4,ENSG00000169715,MT1E,protein_coding
ENSG00000289721.1,Module 2,ENSG00000289721,PYDC5,protein_coding
ENSG00000258881.6,Module 2,ENSG00000258881,ENSG00000258881,protein_coding
ENSG00000071575.13,Module 5,ENSG00000071575,TRIB2,protein_coding
ENSG00000289509.2,Module 4,ENSG00000289509,ENSG00000289509,lncRNA
ENSG00000143801.20,Module 1,ENSG00000143801,PSEN2,protein_coding
ENSG00000248837.8,Module 2,ENSG00000248837,ENSG00000248837,lncRNA
ENSG00000241684.9,Module 2,ENSG00000241684,ADAMTS9-AS2,lncRNA
ENSG00000270372.2,Module 1,ENSG00000270372,LINC03131,lncRNA
ENSG00000171811.15,Module 2,ENSG00000171811,CFAP46,protein_coding
ENSG00000260737.6,Module 2,ENSG00000260737,LINC01227,lncRNA
ENSG00000245293.6,Module 4,ENSG00000245293,CYP2U1-AS1,lncRNA
ENSG00000250564.3,Module 4,ENSG00000250564,LINC02999,lncRNA
ENSG00000185436.14,Module 3,ENSG00000185436,IFNLR1,protein_coding
ENSG00000183092.20,Module 2,ENSG00000183092,BEGAIN,protein_coding
ENSG00000100368.17,Module 5,ENSG00000100368,CSF2RB,protein_coding
ENSG00000102385.15,Module 4,ENSG00000102385,DRP2,protein_coding
ENSG00000171533.14,Module 6,ENSG00000171533,MAP6,protein_coding
ENSG00000290541.2,Module 2,ENSG00000290541,CYP4F29P,lncRNA
ENSG00000128536.18,Module 1,ENSG00000128536,CDHR3,protein_coding
ENSG00000294570.1,Module 2,ENSG00000294570,ENSG00000294570,lncRNA
ENSG00000187815.12,Module 2,ENSG00000187815,ZFP69,protein_coding
ENSG00000280721.2,Module 1,ENSG00000280721,LINC01943,lncRNA
ENSG00000274026.3,Module 4,ENSG00000274026,FAM27E3,lncRNA
ENSG00000253161.8,Module 4,ENSG00000253161,LINC01605,lncRNA
ENSG00000285712.2,Module 2,ENSG00000285712,ENSG00000285712,lncRNA
ENSG00000178852.17,Module 6,ENSG00000178852,EFCAB13,protein_coding
ENSG00000144366.19,Module 2,ENSG00000144366,GULP1,protein_coding
ENSG00000299639.1,Module 4,ENSG00000299639,ENSG00000299639,lncRNA
ENSG00000166432.18,Module 6,ENSG00000166432,ZMAT1,protein_coding
ENSG00000260192.4,Module 2,ENSG00000260192,LINC02240,lncRNA
ENSG00000301909.1,Module 2,ENSG00000301909,ENSG00000301909,lncRNA
ENSG00000240033.1,Module 2,ENSG00000240033,ENSG00000240033,lncRNA
ENSG00000179213.14,Module 2,ENSG00000179213,SIGLECL1,protein_coding
ENSG00000188549.15,Module 2,ENSG00000188549,CCDC9B,protein_coding
ENSG00000267260.4,Module 3,ENSG00000267260,ENSG00000267260,lncRNA
ENSG00000165164.15,Module 1,ENSG00000165164,CFAP47,protein_coding
ENSG00000287265.2,Module 1,ENSG00000287265,ENSG00000287265,lncRNA
ENSG00000119986.9,Module 1,ENSG00000119986,AVPI1,protein_coding
ENSG00000166326.9,Module 5,ENSG00000166326,TRIM44,protein_coding
ENSG00000286349.1,Module 2,ENSG00000286349,ENSG00000286349,lncRNA
ENSG00000135925.11,Module 4,ENSG00000135925,WNT10A,protein_coding
ENSG00000077935.19,Module 6,ENSG00000077935,SMC1B,protein_coding
ENSG00000128602.13,Module 4,ENSG00000128602,SMO,protein_coding
ENSG00000187240.19,Module 1,ENSG00000187240,DYNC2H1,protein_coding
ENSG00000284738.3,Module 2,ENSG00000284738,ENSG00000284738,lncRNA
ENSG00000184939.17,Module 2,ENSG00000184939,ZFP90,protein_coding
ENSG00000168676.12,Module 2,ENSG00000168676,KCTD19,protein_coding
ENSG00000204262.16,Module 2,ENSG00000204262,COL5A2,protein_coding
ENSG00000185022.15,Module 5,ENSG00000185022,MAFF,protein_coding
ENSG00000266709.1,Module 2,ENSG00000266709,ENSG00000266709,lncRNA
ENSG00000306788.1,Module 2,ENSG00000306788,ENSG00000306788,lncRNA
ENSG00000105997.25,Module 1,ENSG00000105997,HOXA3,protein_coding
ENSG00000287172.2,Module 2,ENSG00000287172,ENSG00000287172,lncRNA
ENSG00000254004.9,Module 5,ENSG00000254004,ZNF260,protein_coding
ENSG00000260123.3,Module 2,ENSG00000260123,CARMAL,lncRNA
ENSG00000077420.19,Module 3,ENSG00000077420,APBB1IP,protein_coding
ENSG00000302557.1,Module 2,ENSG00000302557,ENSG00000302557,lncRNA
ENSG00000306211.1,Module 2,ENSG00000306211,ENSG00000306211,lncRNA
ENSG00000027075.19,Module 2,ENSG00000027075,PRKCH,protein_coding
ENSG00000125378.18,Module 1,ENSG00000125378,BMP4,protein_coding
ENSG00000303501.1,Module 6,ENSG00000303501,ENSG00000303501,lncRNA
ENSG00000164756.13,Module 1,ENSG00000164756,SLC30A8,protein_coding
ENSG00000198542.17,Module 2,ENSG00000198542,ITGBL1,protein_coding
ENSG00000138336.11,Module 2,ENSG00000138336,TET1,protein_coding
ENSG00000296235.1,Module 4,ENSG00000296235,ENSG00000296235,lncRNA
ENSG00000288956.3,Module 2,ENSG00000288956,ENSG00000288956,lncRNA
ENSG00000130558.22,Module 2,ENSG00000130558,OLFM1,protein_coding
ENSG00000291045.2,Module 4,ENSG00000291045,ENSG00000291045,lncRNA
ENSG00000145506.16,Module 3,ENSG00000145506,NKD2,protein_coding
ENSG00000155629.17,Module 2,ENSG00000155629,PIK3AP1,protein_coding
ENSG00000302379.1,Module 4,ENSG00000302379,ENSG00000302379,lncRNA
ENSG00000273032.4,Module 2,ENSG00000273032,DGCR5,lncRNA
ENSG00000287816.2,Module 2,ENSG00000287816,ENSG00000287816,lncRNA
ENSG00000163625.18,Module 6,ENSG00000163625,WDFY3,protein_coding
ENSG00000224271.9,Module 2,ENSG00000224271,EPIC1,lncRNA
ENSG00000275713.3,Module 3,ENSG00000275713,H2BC9,protein_coding
ENSG00000058085.17,Module 2,ENSG00000058085,LAMC2,protein_coding
ENSG00000168899.7,Module 3,ENSG00000168899,VAMP5,protein_coding
ENSG00000140057.11,Module 2,ENSG00000140057,AK7,protein_coding
ENSG00000122188.15,Module 5,ENSG00000122188,LAX1,protein_coding
ENSG00000229289.1,Module 4,ENSG00000229289,ENSG00000229289,lncRNA
ENSG00000285899.2,Module 2,ENSG00000285899,ENSG00000285899,lncRNA
ENSG00000105967.18,Module 2,ENSG00000105967,TFEC,protein_coding
ENSG00000289398.2,Module 2,ENSG00000289398,ENSG00000289398,lncRNA
ENSG00000213588.8,Module 5,ENSG00000213588,ZBTB9,protein_coding
ENSG00000183230.19,Module 4,ENSG00000183230,CTNNA3,protein_coding
ENSG00000247193.5,Module 3,ENSG00000247193,ENSG00000247193,lncRNA
ENSG00000251680.7,Module 4,ENSG00000251680,CHSY3-AS1,lncRNA
ENSG00000164181.16,Module 6,ENSG00000164181,ELOVL7,protein_coding
ENSG00000259985.1,Module 3,ENSG00000259985,ENSG00000259985,lncRNA
ENSG00000289215.1,Module 2,ENSG00000289215,ENSG00000289215,lncRNA
ENSG00000160336.19,Module 3,ENSG00000160336,ZNF761,protein_coding
ENSG00000167216.21,Module 4,ENSG00000167216,KATNAL2,protein_coding
ENSG00000034053.17,Module 5,ENSG00000034053,APBA2,protein_coding
ENSG00000168890.16,Module 3,ENSG00000168890,TMEM150A,protein_coding
ENSG00000259868.4,Module 2,ENSG00000259868,ENSG00000259868,lncRNA
ENSG00000271576.3,Module 4,ENSG00000271576,PRKACB-DT,lncRNA
ENSG00000163618.20,Module 4,ENSG00000163618,CADPS,protein_coding
ENSG00000262370.8,Module 2,ENSG00000262370,ENSG00000262370,lncRNA
ENSG00000258655.3,Module 4,ENSG00000258655,ARHGAP5-AS1,lncRNA
ENSG00000225339.5,Module 2,ENSG00000225339,SMIM29-AS1,lncRNA
ENSG00000253741.5,Module 2,ENSG00000253741,LNCOC1,lncRNA
ENSG00000226889.5,Module 2,ENSG00000226889,ATF6-DT,lncRNA
ENSG00000029534.23,Module 1,ENSG00000029534,ANK1,protein_coding
ENSG00000105383.18,Module 2,ENSG00000105383,CD33,protein_coding
